file1,file2,file1_size,file2_size,section,ssdeep,tlsh,mvhash,truth
expand-coreutils_6-12_O2,cut-coreutils_8-30_O2,34936,39112,full,0,61,0,no
expand-coreutils_6-12_O2,du-coreutils_6-12_O2,34936,100472,full,0,23,0,no
expand-coreutils_6-12_O2,expand-coreutils_8-30_O2,34936,35016,full,0,76,0,yes
expand-coreutils_6-12_O2,chroot-coreutils_7-6_O2,34936,30824,full,0,60,0,no
expand-coreutils_6-12_O2,chown-coreutils_7-6_O2,34936,59496,full,0,55,0,no
expand-coreutils_6-12_O2,cksum-coreutils_7-6_O2,34936,26728,full,0,61,0,no
expand-coreutils_6-12_O2,id-coreutils_8-30_O2,34936,39112,full,0,72,0,no
expand-coreutils_6-12_O2,base64-coreutils_8-30_O2,34936,39080,full,0,73,0,no
expand-coreutils_6-12_O2,mkdir-coreutils_7-6_O2,34936,47208,full,0,67,0,no
expand-coreutils_6-12_O2,cp-coreutils_8-30_O2,34936,125128,full,0,15,0,no
expand-coreutils_6-12_O2,dd-coreutils_6-12_O2,34936,55424,full,0,44,0,no
expand-coreutils_6-12_O2,csplit-coreutils_8-30_O2,34936,47304,full,0,65,0,no
expand-coreutils_6-12_O2,chown-coreutils_6-12_O2,34936,59496,full,0,57,0,no
expand-coreutils_6-12_O2,head-coreutils_6-12_O2,34936,43112,full,0,70,0,no
expand-coreutils_6-12_O2,basename-coreutils_6-12_O2,34936,30824,full,0,67,0,no
expand-coreutils_6-12_O2,env-coreutils_8-30_O2,34936,34984,full,0,75,0,no
expand-coreutils_6-12_O2,getlimits-coreutils_8-30_O2,34936,34984,full,0,63,0,no
expand-coreutils_6-12_O2,comm-coreutils_7-6_O2,34936,30824,full,0,64,0,no
expand-coreutils_6-12_O2,echo-coreutils_6-12_O2,34936,34920,full,0,72,0,no
expand-coreutils_6-12_O2,chown-coreutils_8-30_O2,34936,63656,full,0,48,0,no
expand-coreutils_6-12_O2,basename-coreutils_8-30_O2,34936,30888,full,0,60,0,no
expand-coreutils_6-12_O2,id-coreutils_6-12_O2,34936,39016,full,0,79,0,no
expand-coreutils_6-12_O2,join-coreutils_7-6_O2,34936,39048,full,0,73,0,no
expand-coreutils_6-12_O2,csplit-coreutils_6-12_O2,34936,116840,full,0,25,0,no
expand-coreutils_6-12_O2,df-coreutils_8-30_O2,34936,84760,full,0,32,0,no
expand-coreutils_6-12_O2,du-coreutils_8-30_O2,34936,100552,full,0,27,0,no
expand-coreutils_6-12_O2,mkfifo-coreutils_7-6_O2,34936,26728,full,0,62,0,no
expand-coreutils_6-12_O2,factor-coreutils_7-6_O2,34936,47208,full,0,51,0,no
expand-coreutils_6-12_O2,join-coreutils_8-30_O2,34936,47304,full,0,60,0,no
expand-coreutils_6-12_O2,kill-coreutils_7-6_O2,34936,31248,full,0,62,0,no
expand-coreutils_6-12_O2,b2sum-coreutils_8-30_O2,34936,55496,full,0,49,0,no
expand-coreutils_6-12_O2,kill-coreutils_6-12_O2,34936,35344,full,0,79,0,no
expand-coreutils_6-12_O2,env-coreutils_6-12_O2,34936,30824,full,0,68,0,no
expand-coreutils_6-12_O2,echo-coreutils_7-6_O2,34936,26728,full,0,55,0,no
expand-coreutils_6-12_O2,dirname-coreutils_8-30_O2,34936,30888,full,0,45,0,no
expand-coreutils_6-12_O2,link-coreutils_7-6_O2,34936,26728,full,0,55,0,no
expand-coreutils_6-12_O2,dirname-coreutils_6-12_O2,34936,34920,full,0,77,0,no
expand-coreutils_6-12_O2,csplit-coreutils_7-6_O2,34936,112760,full,0,15,0,no
expand-coreutils_6-12_O2,mkdir-coreutils_6-12_O2,34936,43112,full,0,67,0,no
expand-coreutils_6-12_O2,dirname-coreutils_7-6_O2,34936,26728,full,0,62,0,no
expand-coreutils_6-12_O2,ln-coreutils_8-30_O2,34936,63696,full,0,47,0,no
expand-coreutils_6-12_O2,env-coreutils_7-6_O2,34936,26728,full,0,35,0,no
expand-coreutils_6-12_O2,cut-coreutils_7-6_O2,34936,43112,full,0,57,0,no
expand-coreutils_6-12_O2,dd-coreutils_7-6_O2,34936,51328,full,0,56,0,no
expand-coreutils_6-12_O2,cp-coreutils_6-12_O2,34936,104568,full,0,29,0,no
expand-coreutils_6-12_O2,dd-coreutils_8-30_O2,34936,71888,full,0,41,0,no
expand-coreutils_6-12_O2,chmod-coreutils_8-30_O2,34936,59592,full,0,53,0,no
expand-coreutils_6-12_O2,base64-coreutils_6-12_O2,34936,39016,full,0,76,0,no
expand-coreutils_6-12_O2,chroot-coreutils_6-12_O2,34936,30824,full,0,70,0,no
expand-coreutils_6-12_O2,link-coreutils_6-12_O2,34936,30824,full,0,66,0,no
expand-coreutils_6-12_O2,expr-coreutils_6-12_O2,34936,112744,full,0,28,0,no
expand-coreutils_6-12_O2,du-coreutils_7-6_O2,34936,100472,full,0,11,0,no
expand-coreutils_6-12_O2,cksum-coreutils_6-12_O2,34936,34920,full,0,80,0,no
expand-coreutils_6-12_O2,mkfifo-coreutils_8-30_O2,34936,63656,full,0,49,0,no
expand-coreutils_6-12_O2,dir-coreutils_6-12_O2,34936,109080,full,0,23,0,no
expand-coreutils_6-12_O2,chroot-coreutils_8-30_O2,34936,39080,full,0,70,0,no
expand-coreutils_6-12_O2,dircolors-coreutils_7-6_O2,34936,34920,full,0,54,0,no
expand-coreutils_6-12_O2,join-coreutils_6-12_O2,34936,47240,full,0,66,0,no
expand-coreutils_6-12_O2,ginstall-coreutils_8-30_O2,34936,141552,full,0,11,0,no
expand-coreutils_6-12_O2,cat-coreutils_8-30_O2,34936,35048,full,0,65,0,no
expand-coreutils_6-12_O2,expr-coreutils_7-6_O2,34936,104552,full,0,31,0,no
expand-coreutils_6-12_O2,mkdir-coreutils_8-30_O2,34936,75944,full,0,34,0,no
expand-coreutils_6-12_O2,ginstall-coreutils_7-6_O2,34936,100512,full,0,18,0,no
expand-coreutils_6-12_O2,groups-coreutils_6-12_O2,34936,34920,full,0,80,0,no
expand-coreutils_6-12_O2,head-coreutils_7-6_O2,34936,34936,full,0,75,0,no
expand-coreutils_6-12_O2,expand-coreutils_7-6_O2,34936,26744,full,0,62,0,yes
expand-coreutils_6-12_O2,chgrp-coreutils_6-12_O2,34936,59496,full,0,59,0,no
expand-coreutils_6-12_O2,groups-coreutils_7-6_O2,34936,26728,full,0,57,0,no
expand-coreutils_6-12_O2,ginstall-coreutils_6-12_O2,34936,88208,full,0,30,0,no
expand-coreutils_6-12_O2,ln-coreutils_7-6_O2,34936,47232,full,0,51,0,no
expand-coreutils_6-12_O2,ln-coreutils_6-12_O2,34936,51328,full,0,61,0,no
expand-coreutils_6-12_O2,dircolors-coreutils_8-30_O2,34936,43184,full,0,59,0,no
expand-coreutils_6-12_O2,date-coreutils_8-30_O2,34936,100552,full,0,20,0,no
expand-coreutils_6-12_O2,cat-coreutils_6-12_O2,34936,55432,full,0,50,0,no
expand-coreutils_6-12_O2,base64-coreutils_7-6_O2,34936,30824,full,0,64,0,no
expand-coreutils_6-12_O2,chmod-coreutils_6-12_O2,34936,55400,full,0,53,0,no
expand-coreutils_6-12_O2,chcon-coreutils_8-30_O2,34936,63656,full,0,41,0,no
expand-coreutils_6-12_O2,cp-coreutils_7-6_O2,34936,100488,full,0,25,0,no
expand-coreutils_6-12_O2,groups-coreutils_8-30_O2,34936,30888,full,0,58,0,no
