file1,file2,file1_size,file2_size,section,ssdeep,tlsh,mvhash,truth
expand-coreutils_6-12_O2.data,sha224sum-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,split-coreutils_8-30_O2.data,80,580,data,0,0,0,no
expand-coreutils_6-12_O2.data,unexpand-coreutils_6-12_O2.data,80,80,data,17,0,0,no
expand-coreutils_6-12_O2.data,basename-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,sum-coreutils_6-12_O2.data,80,72,data,0,0,0,no
expand-coreutils_6-12_O2.data,printf-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,pr-coreutils_7-6_O2.data,80,144,data,0,0,0,no
expand-coreutils_6-12_O2.data,id-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sleep-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,wc-coreutils_8-30_O2.data,80,136,data,0,0,0,no
expand-coreutils_6-12_O2.data,stat-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,join-coreutils_7-6_O2.data,80,96,data,0,0,0,no
expand-coreutils_6-12_O2.data,wc-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,csplit-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,df-coreutils_8-30_O2.data,80,752,data,0,0,0,no
expand-coreutils_6-12_O2.data,du-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,who-coreutils_6-12_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,tr-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,runcon-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,tr-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,unexpand-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,mkfifo-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,printf-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,seq-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ptx-coreutils_7-6_O2.data,80,112,data,0,0,0,no
expand-coreutils_6-12_O2.data,factor-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,join-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,sort-coreutils_8-30_O2.data,80,424,data,0,0,0,no
expand-coreutils_6-12_O2.data,shred-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,uniq-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,pathchk-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,kill-coreutils_7-6_O2.data,80,484,data,0,0,0,no
expand-coreutils_6-12_O2.data,mktemp-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,rmdir-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,b2sum-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,sum-coreutils_7-6_O2.data,80,72,data,0,0,0,no
expand-coreutils_6-12_O2.data,kill-coreutils_6-12_O2.data,80,484,data,0,0,0,no
expand-coreutils_6-12_O2.data,env-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,su-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,users-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,printenv-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,uniq-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,echo-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ls-coreutils_7-6_O2.data,80,544,data,0,0,0,no
expand-coreutils_6-12_O2.data,dirname-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,tty-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,vdir-coreutils_7-6_O2.data,80,544,data,0,0,0,no
expand-coreutils_6-12_O2.data,link-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,uptime-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,ptx-coreutils_8-30_O2.data,80,192,data,0,0,0,no
expand-coreutils_6-12_O2.data,pwd-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dirname-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,csplit-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,mkdir-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dirname-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,paste-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ln-coreutils_8-30_O2.data,80,168,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha384sum-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha1sum-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,mknod-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,env-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,shuf-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,whoami-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,make-prime-list-coreutils_8-30_O2.data,80,16,data,0,0,0,no
expand-coreutils_6-12_O2.data,cut-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,fold-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,fold-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,mktemp-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dd-coreutils_7-6_O2.data,80,88,data,0,0,0,no
expand-coreutils_6-12_O2.data,cp-coreutils_6-12_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,readlink-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,whoami-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,dd-coreutils_8-30_O2.data,80,168,data,0,0,0,no
expand-coreutils_6-12_O2.data,mknod-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,mv-coreutils_7-6_O2.data,80,88,data,0,0,0,no
expand-coreutils_6-12_O2.data,chmod-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,base64-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,true-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,false-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,chroot-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,logname-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,truncate-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,ls-coreutils_8-30_O2.data,80,616,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha512sum-coreutils_7-6_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,yes-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,sha384sum-coreutils_8-30_O2.data,80,160,data,0,0,0,no
expand-coreutils_6-12_O2.data,pinky-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,link-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,expr-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,test-coreutils_8-30_O2.data,80,128,data,0,0,0,no
expand-coreutils_6-12_O2.data,du-coreutils_7-6_O2.data,80,80,data,0,0,0,no
expand-coreutils_6-12_O2.data,cksum-coreutils_6-12_O2.data,80,64,data,0,0,0,no
expand-coreutils_6-12_O2.data,mkfifo-coreutils_8-30_O2.data,80,128,data,0,0,0,no
